Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-10-10,2006,Nhật Bản,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Hatchback,120000,Số sàn,Đã sử dụng,Xăng,105000000
2025-10-10,2019,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Van,110000,Số sàn,Đã sử dụng,Dầu,580000000
2025-10-10,2019,Đang cập nhật,"Số 15 Nguyễn Văn Cừ - Long Biên - Hà Nội, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,465000000
2025-10-10,2019,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",SUV / Cross over,69000,Tự động,Đã sử dụng,Xăng,635000000
2025-10-10,2015,Thái Lan,"Phường Cống Vị, Quận Ba Đình, Hà Nội",Pick-up (bán tải),19000,Tự động,Đã sử dụng,Dầu,334000000
2025-10-10,2018,Việt Nam,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,408000000
2025-10-10,2009,Nhật Bản,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Sedan,14000,Tự động,Đã sử dụng,Xăng,210000000
2025-10-10,2021,Việt Nam,"Phố Đinh Núp, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,42000,Tự động,Đã sử dụng,Xăng,510000000
2025-10-10,2019,Việt Nam,"Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Sedan,80000,Tự động,Đã sử dụng,Xăng,680000000
2025-10-10,2023,Thái Lan,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",SUV / Cross over,25000,Tự động,Đã sử dụng,Dầu,1335000000
2025-10-10,2019,Nhật Bản,"Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Van,12,Số sàn,Đã sử dụng,Xăng,158000000
2025-10-10,2022,Việt Nam,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Minivan (MPV),67000,Tự động,Đã sử dụng,Dầu,1190000000
2025-10-10,2010,Hàn Quốc,"Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Dầu,295000000
2025-10-10,2024,Việt Nam,"76 Khúc Thừa Dụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",SUV / Cross over,4000,Tự động,Đã sử dụng,Xăng,730000000
2025-10-10,2018,Việt Nam,"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",SUV / Cross over,77000,Tự động,Đã sử dụng,Xăng,585000000
2025-10-10,2010,Ấn Độ,"76 Khúc Thừa Dụ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Hatchback,150000,Tự động,Đã sử dụng,Xăng,205000000
2025-10-10,2007,Mỹ,"Phường Cống Vị, Quận Ba Đình, Hà Nội",Sedan,130000,Tự động,Đã sử dụng,Xăng,275000000
2025-10-10,2023,Thái Lan,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,55000,Tự động,Đã sử dụng,Xăng,348000000
2025-10-10,2006,Nhật Bản,"Phố Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,128000,Tự động,Đã sử dụng,Xăng,195000000
2025-10-10,2018,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,83000,Tự động,Đã sử dụng,Xăng,389000000
2025-10-10,2020,Việt Nam,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Minivan (MPV),56234,Số sàn,Đã sử dụng,Xăng,430000000
2025-10-10,2015,Mỹ,"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Sedan,89368,Tự động,Đã sử dụng,Xăng,780000000
2025-10-10,2022,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Xăng,905000000
2025-10-10,2011,Đài Loan,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,138000,Tự động,Đã sử dụng,Xăng,285000000
2025-10-10,2012,Việt Nam,"Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,425000000
2025-10-10,2021,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,75000,Tự động,Đã sử dụng,Xăng,725000000
2025-10-10,2018,Việt Nam,"Xã Đại Thịnh, Huyện Mê Linh, Hà Nội",Unknown,11,Số sàn,Đã sử dụng,Xăng,182000000
2025-10-10,2013,Nhật Bản,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,166000,Tự động,Đã sử dụng,Xăng,850000000
2025-10-10,2020,Thái Lan,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),81000,Số sàn,Đã sử dụng,Dầu,445000000
2025-10-10,2014,Việt Nam,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",Sedan,92169,Tự động,Đã sử dụng,Xăng,268000000
2025-10-10,2019,Nước khác,"Phường Tây Tựu, Quận Bắc Từ Liêm, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,330000000
2025-10-10,2013,Việt Nam,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Unknown,90000,Tự động,Đã sử dụng,Xăng,79000000
2025-10-10,2018,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,399000000
2025-10-10,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,25000,Tự động,Đã sử dụng,Xăng,750000000
2025-10-10,2023,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Van,48000,Tự động,Đã sử dụng,Dầu,1269000000
2025-10-10,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Dầu,1150000000
2025-10-10,2021,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,50000,Tự động,Đã sử dụng,Xăng,968000000
2025-10-10,2024,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,36000,Tự động,Đã sử dụng,Xăng,556000000
2025-10-10,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,50000,Tự động,Đã sử dụng,Xăng,845000000
2025-10-10,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,27000,Tự động,Đã sử dụng,Xăng,805000000
2025-10-10,2021,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,58000,Tự động,Đã sử dụng,Dầu,1030000000
2025-10-10,2024,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Minivan (MPV),5000,Tự động,Đã sử dụng,Động cơ Hybrid,1003000000
2025-10-10,2024,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Hatchback,11000,Tự động,Đã sử dụng,Xăng,609000000
2025-10-10,2022,Thái Lan,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Sedan,40000,Tự động,Đã sử dụng,Xăng,405000000
2025-10-10,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,63000,Tự động,Đã sử dụng,Xăng,929000000
2025-10-10,2025,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,1480,Tự động,Đã sử dụng,Xăng,863000000
2025-10-10,2007,Mỹ,"Đường Ngô Quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",Sedan,10000,Tự động,Đã sử dụng,Xăng,265000000
2025-10-10,2020,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",Hatchback,70000,Tự động,Đã sử dụng,Xăng,539000000
2025-10-10,2023,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,5000,Tự động,Đã sử dụng,Xăng,595000000
2025-10-10,2024,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,29000,Tự động,Đã sử dụng,Xăng,770000000
2025-10-09,2025,Thái Lan,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,18000,Tự động,Đã sử dụng,Dầu,1096000000
2025-10-09,2025,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,1600,Tự động,Đã sử dụng,Xăng,775000000
2025-10-09,2019,Thái Lan,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Xăng,630000000
2025-10-09,2022,Thái Lan,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Dầu,945000000
2025-10-09,2011,Hàn Quốc,"Ngõ 2 Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Van,50000,Tự động,Đã sử dụng,Xăng,89000000
2025-10-09,2010,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,150000,Tự động,Đã sử dụng,Xăng,345000000
2025-10-09,2022,Việt Nam,", Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,455000000
2025-10-09,2020,Việt Nam,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Sedan,110000,Tự động,Đã sử dụng,Xăng,580000000
2025-10-09,2016,Đang cập nhật,", Phường Việt Hưng, Quận Long Biên, Hà Nội",Hatchback,80000,Tự động,Đã sử dụng,Xăng,375000000
2025-10-09,2015,Ấn Độ,"Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hatchback,158000,Số sàn,Đã sử dụng,Xăng,130000000
2025-10-09,2025,Trung Quốc,"Geely Hà Đông, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",SUV / Cross over,0,Tự động,Mới,Điện,750000000
2025-10-09,2024,Việt Nam,"Phố Trịnh Văn Bô, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,10,Tự động,Đã sử dụng,Điện,865000000
2025-10-09,2015,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),120000,Tự động,Đã sử dụng,Dầu,490000000
2025-10-09,2016,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Xăng,580000000
2025-10-09,2024,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,10000,Tự động,Đã sử dụng,Xăng,825000000
2025-10-09,2019,Việt Nam,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Hatchback,80000,Tự động,Đã sử dụng,Xăng,425000000
2025-10-09,2007,Hàn Quốc,"Phố Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Sedan,100000,Số sàn,Đã sử dụng,Xăng,55000000
2025-10-09,2019,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),100000,Số sàn,Đã sử dụng,Dầu,369000000
2025-10-09,2023,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,45000,Số sàn,Đã sử dụng,Xăng,295000000
2025-10-09,2024,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Unknown,7999,Tự động,Đã sử dụng,Xăng,300000000
2025-10-09,2024,Hàn Quốc,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,8000,Tự động,Đã sử dụng,Xăng,620000000
2025-10-09,2022,Việt Nam,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Minivan (MPV),100000,Tự động,Đã sử dụng,Dầu,1020000000
2025-10-09,2021,Việt Nam,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,490000000
2025-10-09,2025,Việt Nam,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",SUV / Cross over,5000,Tự động,Đã sử dụng,Dầu,1620000000
2025-10-09,2022,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,395000000
2025-10-09,2023,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,27000,Tự động,Đã sử dụng,Xăng,520000000
2025-10-09,2011,Đang cập nhật,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",Minivan (MPV),120000,Tự động,Đã sử dụng,Xăng,235000000
2025-10-09,2022,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,36000,Tự động,Đã sử dụng,Xăng,935000000
2025-10-09,2010,Đang cập nhật,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",SUV / Cross over,100000,Tự động,Đã sử dụng,Xăng,285000000
2025-10-09,2024,Việt Nam,"Phường La Khê, Quận Hà Đông, Hà Nội",Hatchback,19000,Tự động,Đã sử dụng,Xăng,595000000
2025-10-09,2022,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,385000000
2025-10-09,2021,Thái Lan,"Phường Phúc La, Quận Hà Đông, Hà Nội",Sedan,83000,Tự động,Đã sử dụng,Xăng,835000000
2025-10-09,2013,Đang cập nhật,"Phố Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Sedan,40000,Số sàn,Đã sử dụng,Xăng,216000000
2025-10-09,2025,Việt Nam,"Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,299000000
2025-10-09,2023,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,40000,Tự động,Đã sử dụng,Xăng,390000000
2025-10-09,2021,Thái Lan,"Phường Quang Trung, Quận Hà Đông, Hà Nội",SUV / Cross over,67000,5,Đã sử dụng,Xăng,680000000
2025-10-09,2024,Đức,"Phường Cống Vị, Quận Ba Đình, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,2399000000
2025-10-09,2022,Đang cập nhật,", Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,50000,Số sàn,Đã sử dụng,Xăng,360000000
2025-10-09,2015,Đang cập nhật,"Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",Sedan,110000,Tự động,Đã sử dụng,Xăng,278000000
2025-10-09,2011,Hàn Quốc,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Hatchback,89000,Tự động,Đã sử dụng,Xăng,89000000
2025-10-09,2022,Đang cập nhật,", Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Hatchback,78000,Tự động,Đã sử dụng,Xăng,565000000
2025-10-09,2020,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,480000000
2025-10-09,2022,Việt Nam,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Dầu,816000000
2025-10-09,2018,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,50000,Tự động,Đã sử dụng,Xăng,495000000
2025-10-09,2020,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Hatchback,41001,Tự động,Đã sử dụng,Xăng,285000000
2025-10-09,2021,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,42997,Tự động,Đã sử dụng,Xăng,510000000
2025-10-09,2022,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,60000,Tự động,Đã sử dụng,Xăng,660000000
2025-10-09,2022,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Unknown,86000,Tự động,Đã sử dụng,Xăng,765000000
2025-10-09,2024,Nước khác,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,29000,Tự động,Đã sử dụng,Dầu,1019000000
2025-10-09,2022,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,80000,Tự động,Đã sử dụng,Dầu,1135000000
2025-10-09,2016,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Minivan (MPV),20000,Tự động,Đã sử dụng,Dầu,345000000
2025-10-09,2025,Việt Nam,"14 hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Unknown,0,Tự động,Mới,Điện,271000000
2025-10-09,2024,Nước khác,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,5000,Tự động,Đã sử dụng,Xăng,650000000
2025-10-09,2023,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,24000,Tự động,Đã sử dụng,Xăng,1052000000
2025-10-09,2018,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,835000000
2025-10-09,2017,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",SUV / Cross over,150000,Số sàn,Đã sử dụng,Dầu,665000000
2025-10-09,2023,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,39999,Tự động,Đã sử dụng,Xăng,385000000
2025-10-09,2023,Việt Nam,"Phường Việt Hưng, Quận Long Biên, Hà Nội",SUV / Cross over,21000,Tự động,Đã sử dụng,Xăng,915000000
2025-10-09,2014,Nước khác,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,2390000000
2025-10-09,2020,Đang cập nhật,"Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Unknown,123456,Tự động,Đã sử dụng,Dầu,838000000
2025-10-09,2019,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,435000000
2025-10-09,2018,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Minivan (MPV),150000,Tự động,Đã sử dụng,Dầu,650000000
2025-10-09,2022,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,60002,Tự động,Đã sử dụng,Xăng,460000000
2025-10-09,2023,Thái Lan,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,45000,Tự động,Đã sử dụng,Dầu,1325000000
2025-10-09,2018,Thái Lan,"Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",Pick-up (bán tải),75000,Tự động,Đã sử dụng,Dầu,585000000
2025-10-09,2024,Việt Nam,"Xã Phú Cát, Huyện Quốc Oai, Hà Nội",Unknown,16800,Tự động,Đã sử dụng,Xăng,415000000
2025-10-09,2009,Nước khác,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,150000,Tự động,Đã sử dụng,Xăng,345000000
2025-10-09,2017,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Hatchback,90000,Tự động,Đã sử dụng,Xăng,285000000
2025-10-09,2015,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,180000,Tự động,Đã sử dụng,Xăng,468000000
2025-10-09,2007,Nước khác,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,140000,Tự động,Đã sử dụng,Xăng,320000000
2025-10-09,2016,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,130000,Tự động,Đã sử dụng,Xăng,479000000
2025-10-09,2024,Việt Nam,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",Van,80000,Số sàn,Đã sử dụng,Dầu,700000000
2025-10-09,2011,Đức,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,75000,Tự động,Đã sử dụng,Xăng,580000000
2025-10-09,2018,Việt Nam,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,725000000
2025-10-09,2022,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,72000,Tự động,Đã sử dụng,Xăng,905000000
2025-10-09,2020,Đang cập nhật,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,670000000
2025-10-09,2025,Nước khác,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,4000,Tự động,Đã sử dụng,Xăng,655000000
2025-10-09,2018,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),130000,Tự động,Đã sử dụng,Dầu,435000000
2025-10-09,2015,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),140000,Tự động,Đã sử dụng,Dầu,405000000
2025-10-09,2022,Đang cập nhật,", Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",SUV / Cross over,45000,Tự động,Đã sử dụng,Xăng,760000000
2025-10-09,2018,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Mui trần,60000,Tự động,Đã sử dụng,Xăng,1260000000
2025-10-09,2016,Nhật Bản,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,89000,Tự động,Đã sử dụng,Xăng,1260000000
2025-10-09,2016,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,85000,Tự động,Đã sử dụng,Xăng,565000000
2025-10-09,2022,Đang cập nhật,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Unknown,49999,Tự động,Đã sử dụng,Xăng,670000000
2025-10-09,2024,Thái Lan,"46 Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,610000000
2025-10-09,2014,Nhật Bản,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,104000,Tự động,Đã sử dụng,Xăng,1250000000
